index_cafeteria,cafeteria_name,label,cafeteria_type_orignal,label_zero-shot,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
9741,서래맥주집,술집,호프/통닭,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181222_117%2F15454765297707DCzm_JPEG%2FAgVCR94GH6SrSvaMB0FJMVXk.jpg,37.8741557,127.7422889,,,"강원특별자치도 춘천시 효자동 618-14 (2동,1층)",2005-10-21,1,100.08,2022-02-07 11:46:29,강원특별자치도,춘천시,효자동,"618-14 (2동,1층)"
9422,주동아리,술집,경양식,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181222_169%2F1545479357288U67dq_JPEG%2Fomp-tiC2fyRIGySS7Gnh3nwp.jpg,37.873521,127.7437557,,,강원특별자치도 춘천시 효자동 628,1990-09-22,1,64.07,2022-06-30 7:14:58,강원특별자치도,춘천시,효자동,628
9922,쏠라시,술집,라이브카페,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181222_180%2F15454893332178SH15_JPEG%2FFAnNIWgaf-YMLL52ZTuVv1sG.jpg,37.8542826,127.7471581,,,강원특별자치도 춘천시 석사동 832-2,2013-12-02,1,109.48,2023-05-10 14:42:00,강원특별자치도,춘천시,석사동,832-2
7875,리얼R콜,술집,감성주점,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181222_39%2F1545480157213nG7uu_JPEG%2FpLgn6d2pcv_CFp0FUIZ_IQ5i.jpg,37.8731891,127.7444193,,,강원특별자치도 춘천시 효자동 628-17 (2층),2009-08-04,1,115.07,2021-01-12 10:09:02,강원특별자치도,춘천시,효자동,628-17 (2층)
8231,미스타빈,술집,호프/통닭,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181224_70%2F1545603938580SakIz_JPEG%2FxuK4Ck90PAue2BJgHSw38A_t.jpg,37.8667217,127.7523015,,,강원특별자치도 춘천시 석사동 736-16,1994-09-02,1,0,2021-04-28 10:07:19,강원특별자치도,춘천시,석사동,736-16
8435,간이역효자역점,술집,호프/통닭,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190107_60%2F1546862174577uFlKM_JPEG%2F39lrwkcsCTcqclR9_lW-jIUT.jpg,37.8710464,127.7320353,,,"강원특별자치도 춘천시 효자동 668-2 (2동, 1층)",2006-01-09,1,32.76,2012-12-12 16:41:28,강원특별자치도,춘천시,효자동,"668-2 (2동, 1층)"
11256,트링켄74(TrinKen74),술집,통닭(치킨),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190107_80%2F15468605409340aV2m_JPEG%2FrAoC7dFMt9ihrMHm2RFV2mo-.jpg,37.853315,127.7413897,,,강원특별자치도 춘천시 석사동 866-3,2015-03-31,1,36,2020-10-13 16:47:49,강원특별자치도,춘천시,석사동,866-3
9278,청사초롱,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190110_187%2F1547074886184ggzKs_JPEG%2FMnNAMGlOFEbFONoW_t7AeKOb.jpg,37.8705461,127.7256128,,,강원특별자치도 춘천시 효자동 684-11,2000-11-16,1,29.59,2022-01-21 17:46:38,강원특별자치도,춘천시,효자동,684-11
8685,옥탑방오봉자싸롱,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190110_35%2F1547122307874mxuXF_JPEG%2FMyNOvrkMVg0TVoKNwjcMNAnU.jpg,37.8673937,127.7529719,,,"강원특별자치도 춘천시 석사동 728-7 (1층, 좌측)",2002-11-25,1,48,2018-05-04 14:58:03,강원특별자치도,춘천시,석사동,"728-7 (1층, 좌측)"
8994,화사랑,술집,호프/통닭,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190112_70%2F1547221657957PsBDU_JPEG%2Fp7HmemiM-g3FHmkp8WOzm7kq.jpg,37.8658869,127.7528864,,,강원특별자치도 춘천시 석사동 734-11,1998-11-03,1,38.95,2021-12-20 14:33:37,강원특별자치도,춘천시,석사동,734-11
11914,마음이머무는곳,술집,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190119_255%2F1547858907614bBOuw_JPEG%2Fo5-xEPLXt2j64e3dBXzx27Uq.jpg,37.8705461,127.7256128,,,"강원특별자치도 춘천시 효자동 684-11 남부시장지하1층 24,25호",2016-02-23,1,40.7,2022-01-20 17:09:24,강원특별자치도,춘천시,효자동,"684-11 남부시장지하1층24,25호"
12344,써나비어2013,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190119_89%2F1547890285178gTn9N_JPEG%2FhH-wNW3WcSkUSt-WcCFZQVvD.jpg,37.8660567,127.7530799,,,강원특별자치도 춘천시 석사동 734-9,2018-12-19,1,115.92,2022-02-07 14:13:24,강원특별자치도,춘천시,석사동,734-9
10131,낭만의거리,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_102%2F1548325460972c3aFO_JPEG%2FXTU_HHV-ShqXWlPGF9hJ6XVg.jpg,37.8592606,127.7420963,,,강원특별자치도 춘천시 석사동 642-11 (1층),2014-09-23,1,66,2022-01-19 14:44:53,강원특별자치도,춘천시,석사동,642-11 (1층)
8321,나들목주당,술집,정종/대포집/소주방,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_207%2F1548853465700SCmlN_JPEG%2FO97Y5ynAjET-Ofu4fSU66WJy.jpeg.jpg,37.8795091,127.7405952,,,강원특별자치도 춘천시 효자동 754-21,2010-11-08,1,64.68,2022-01-19 11:20:43,강원특별자치도,춘천시,효자동,754-21
12253,스퀴즈브루어리,술집,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190510_18%2F1557457229643xbn1x_JPEG%2FFdd628AWKXwXpll9rdWU0HzM.JPG.jpg,37.8698957,127.727076,,,강원특별자치도 춘천시 효자동 685-10,2018-11-13,1,488.56,2023-01-11 17:05:01,강원특별자치도,춘천시,효자동,685-10
9918,나그랑,술집,정종/대포집/소주방,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190610_104%2F1560167261593gr9cy_JPEG%2FAmcvw2-UJwClxoZYKM7Aqbmn.jpg,37.8504692,127.7493806,,,강원특별자치도 춘천시 석사동 907-2,2013-12-10,1,120.25,2023-01-12 15:44:35,강원특별자치도,춘천시,석사동,907-2
10982,동양관,술집,정종/대포집/소주방,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_197%2F1562304901782M5SaC_JPEG%2FnIHMslHWliqXONl8Tm0n7J1K.jpg,37.8543141,127.7474564,,,강원특별자치도 춘천시 석사동 827-4,2019-06-17,1,34.65,2021-04-11 22:52:37,강원특별자치도,춘천시,석사동,827-4
10152,바우하우스(Bauhaus),술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190902_111%2F1567399273998iF7mB_JPEG%2FGiawDcLNmUN3_tsWXYmfkJW8.jpg,37.8719886,127.7355399,,,강원특별자치도 춘천시 효자동 154-22,2023-03-02,1,29.7,2023-03-14 17:15:05,강원특별자치도,춘천시,효자동,154-22
9405,김양비어앤포차춘천석사점,술집,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190904_24%2F1567562222658mV4Dy_PNG%2FXl6mEHSCcHm53hyoKXCEB1rJ.png,37.8616506,127.7409108,,,강원특별자치도 춘천시 석사동 701-1,1998-02-03,1,35.49,2022-01-19 14:31:15,강원특별자치도,춘천시,석사동,701-1
10351,플랍라운지펍,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191127_163%2F1574828350741WhFYl_JPEG%2FlOypcA4WRA-MdtpyjjfHeuqA.jpg,37.8672913,127.7542792,,,강원특별자치도 춘천시 석사동 729-1,2019-11-08,1,95,2022-02-09 9:35:05,강원특별자치도,춘천시,석사동,729-1
8160,강대맥주창고,술집,호프/통닭,중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191204_165%2F1575458554701QkCUs_JPEG%2FIv9TAf1P5YF_G0LIM1Hqb7LS.jpg,37.8734188,127.7444241,,,강원특별자치도 춘천시 효자동 629-15,2000-12-08,1,77.71,2015-09-30 13:49:35,강원특별자치도,춘천시,효자동,629-15
9513,역전할머니맥주춘천애막골점,술집,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200130_153%2F1580384465503wutPp_JPEG%2F9F7g_M-XqA9QCdZvUUR_NkQD.jpg,37.8664759,127.7526984,,,강원특별자치도 춘천시 석사동 735-15,2003-03-17,1,106.64,2021-01-08 17:13:35,강원특별자치도,춘천시,석사동,735-15
7703,쉐도우,술집,감성주점,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200328_51%2F15853342349311LM4p_JPEG%2FFqgTf2JbhOvqKol4n0BA_z27.jpg,37.8733421,127.7440827,,,"강원특별자치도 춘천시 효자동 628-13 (3동,3층)",2004-04-13,1,110.46,2017-07-21 13:04:14,강원특별자치도,춘천시,효자동,"628-13 (3동,3층)"
12139,비원,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200422_12%2F1587545835340W3geV_JPEG%2FqabfP4y9b0Q3aaV6D4ypFUyw.jpeg.jpg,37.8740745,127.7418838,,,강원특별자치도 춘천시 효자동 618-9,2016-10-18,1,60.36,2019-02-08 15:48:33,강원특별자치도,춘천시,효자동,618-9
12338,더모먼트(The moment),술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200606_112%2F1591424438769Avhg9_JPEG%2FRw1crlRfHPc94BDn-EczWZfs.jpg,37.87329,127.7441973,,,강원특별자치도 춘천시 효자동 628-12,2020-05-20,1,99.44,2020-05-20 15:04:37,강원특별자치도,춘천시,효자동,628-12
7738,오필승닭발본사직영점,술집,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201011_60%2F1602406279045D0NAq_JPEG%2FLMdqBlBH2NAfBcqhRhyMJiUJ.jpeg.jpg,37.8499356,127.7499242,,,강원특별자치도 춘천시 석사동 911-3 (1층),2007-03-23,1,117,2022-09-28 17:29:14,강원특별자치도,춘천시,석사동,911-3 (1층)
9560,유키바,술집,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201110_114%2F1605009174780RwLvn_JPEG%2FIE4NiXLAv0uB2LWLU-jktYxE.jpg,37.8734722,127.7438679,,,강원특별자치도 춘천시 효자동 628-15 2층,2014-01-09,1,76.46,2014-01-09 17:15:01,강원특별자치도,춘천시,효자동,628-15 2층
10672,큐스타앤펍,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201220_182%2F1608392118800HAFnX_JPEG%2FHV0QXvyIcQBVuINbinj4ZrOQ.jpeg.jpg,37.8746465,127.7457312,,,강원특별자치도 춘천시 효자동 17-10,2019-04-25,1,24,2019-04-25 17:47:11,강원특별자치도,춘천시,효자동,17-10
7939,믹스테이블라운지(MIX TABLE LOUNGE),술집,경양식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210407_257%2F1617792034441ivsk7_JPEG%2FaR52QJPULvaV8hf8bktGGlwy.jpg,37.8493572,127.7500752,,,강원특별자치도 춘천시 석사동 913-6 (1층),2006-11-20,1,140.61,2022-02-07 13:19:34,강원특별자치도,춘천시,석사동,913-6 (1층)
9182,품애,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210416_273%2F1618501787487gNXxi_JPEG%2FG1BRGH1qWR8jI0U39j-YNRsJ.jpeg.jpg,37.8668851,127.7524845,,,강원특별자치도 춘천시 석사동 736-18,1995-06-20,1,98,2023-01-03 15:38:29,강원특별자치도,춘천시,석사동,736-18
9658,오필승닭발애막골점,술집,통닭(치킨),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210623_249%2F16244410760941B180_JPEG%2Fdhvltm.jpg,37.8654486,127.7508741,,,강원특별자치도 춘천시 석사동 749-12,2004-11-19,1,83.82,2021-05-20 17:46:11,강원특별자치도,춘천시,석사동,749-12
11105,사랑관강원대점,술집,정종/대포집/소주방,분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210920_263%2F16321186043979BOS2_JPEG%2Fod7spHwdyG6ZOZz6EHar9_jZ.jpg,37.8738376,127.7430909,,,강원특별자치도 춘천시 효자동 626-21,2021-06-21,1,113.13,2021-08-11 11:51:17,강원특별자치도,춘천시,효자동,626-21
11211,서락,술집,정종/대포집/소주방,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211102_250%2F163579765907093Y67_JPEG%2FaJe1hJiKaLrcPyIL-SxIMYe1.jpg,37.848849,127.749626,,,강원특별자치도 춘천시 석사동 940-2,2021-09-01,1,105.45,2022-01-20 17:16:37,강원특별자치도,춘천시,석사동,940-2
12062,퍼플로션(PURPLE LOTION),술집,감성주점,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211208_283%2F1638969304259xiCzU_JPEG%2F60850F5B-4B30-463E-9AC3-1B3B845D8061.jpeg,37.873792,127.7436862,,,강원특별자치도 춘천시 효자동 625-10,2021-12-08,1,127.26,2022-12-21 10:14:41,강원특별자치도,춘천시,효자동,625-10
9319,리얼전,술집,기타,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_198%2F1639363823561uFzPB_JPEG%2F1639363798440.jpg,37.8662249,127.7532686,,,강원특별자치도 춘천시 석사동 734-7 (1층),1998-12-18,1,32.12,2022-01-19 14:33:23,강원특별자치도,춘천시,석사동,734-7 (1층)
12337,파전이랑막걸리랑,술집,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220406_276%2F1649243333868NSLa5_JPEG%2FIMG_20220404_144744_1.jpg,37.8723033,127.7337953,,,강원특별자치도 춘천시 효자동 665-1,2020-05-19,1,34.2,2022-03-14 15:11:10,강원특별자치도,춘천시,효자동,665-1
11449,바텐더(Bar 10 Der),술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_183%2F1651159456398C1BQP_JPEG%2F1651131215655.jpg,37.8648866,127.7508887,,,강원특별자치도 춘천시 석사동 748-18,2016-06-30,1,44.1,2021-05-14 9:39:56,강원특별자치도,춘천시,석사동,748-18
10600,달동네,술집,정종/대포집/소주방,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220511_264%2F1652257716997nrrjo_JPEG%2FIMG_20220511_111318_1_%25282%2529.jpg,37.8733421,127.7440827,,,강원특별자치도 춘천시 효자동 628-13,2020-09-24,1,246.6,2023-01-11 11:49:03,강원특별자치도,춘천시,효자동,628-13
10519,잇빠이대박이네,술집,정종/대포집/소주방,분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220817_103%2F1660741571695mT6Au_JPEG%2F20220817_134929_%25281%2529.jpg,37.8705461,127.7256128,,,강원특별자치도 춘천시 효자동 684-11,2014-12-19,1,26.46,2022-01-19 14:54:38,강원특별자치도,춘천시,효자동,684-11
7747,인생건어물 춘천스무숲점,술집,한식,중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_107%2F1661838416238mhnGl_JPEG%2FKakaoTalk_20220830_143243934_01.jpg,37.8486947,127.750905,,,강원특별자치도 춘천시 석사동 927-4 (1층),2004-03-20,1,80.19,2022-07-19 13:42:26,강원특별자치도,춘천시,석사동,927-4 (1층)
10062,네버네버,술집,감성주점,분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_118%2F1661854393371GSNiw_JPEG%2Fimage-3054769896896465809.jpg,37.8736247,127.7440966,,,강원특별자치도 춘천시 효자동 629-3,2001-10-13,1,229.89,2023-02-10 10:16:54,강원특별자치도,춘천시,효자동,629-3
10934,그놈포차춘천애막골점,술집,정종/대포집/소주방,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_123%2F16617882428330j6uS_JPEG%2F%25C1%25A6%25B8%25F1%25C0%25BB-%25C0%25D4%25B7%25C2%25C7%25D8%25C1%25D6%25BC%25BC%25BF%25E4_-001_%25288%2529.jpg,37.8661408,127.7531742,,,강원특별자치도 춘천시 석사동 734-8,2017-12-07,1,74.61,2022-02-07 15:27:50,강원특별자치도,춘천시,석사동,734-8
11756,꽃술래,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220925_260%2F1664099769403STSFP_JPEG%2FC80D7934-14E9-4B6F-B094-80A4EECAFC41.jpeg,37.8707748,127.724134,,,강원특별자치도 춘천시 효자동 682-12,2016-08-17,1,92.84,2022-06-23 10:10:37,강원특별자치도,춘천시,효자동,682-12
7940,오필승닭발석사점,술집,한식,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221010_180%2F1665393793979KAWBi_JPEG%2F1665393744943.jpg,37.861442,127.7415473,,,강원특별자치도 춘천시 석사동 697,2006-11-21,1,53.95,2022-09-01 14:27:56,강원특별자치도,춘천시,석사동,697
10410,질풍노도포차강원대점,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221025_223%2F1666684938649EMdat_JPEG%2F20221019_175647.jpg,37.8738767,127.7429763,,,강원특별자치도 춘천시 효자동 626-22,2022-08-05,1,142.84,2022-10-20 10:01:11,강원특별자치도,춘천시,효자동,626-22
8465,달빛포차,술집,호프/통닭,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221113_154%2F1668327576302A2IyG_JPEG%2F1668327343052.jpg,37.8788175,127.7402114,,,강원특별자치도 춘천시 효자동 751-11,1994-07-29,1,25.42,2022-09-02 13:06:37,강원특별자치도,춘천시,효자동,751-11
12173,고향전집,술집,분식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221119_9%2F1668834313410Koie8_JPEG%2F20221118_181802.jpg,37.8588357,127.7427839,,,강원특별자치도 춘천시 석사동 671-4,2018-11-09,1,79.2,2022-09-28 17:28:44,강원특별자치도,춘천시,석사동,671-4
9598,쿠바,술집,까페,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221128_240%2F1669618550410qaqxm_JPEG%2F20221124_203345.jpg,37.8482355,127.7514233,,,강원특별자치도 춘천시 석사동 949-4 (1층),2007-06-21,1,125.14,2022-11-25 14:18:05,강원특별자치도,춘천시,석사동,949-4 (1층)
11773,탈선장,술집,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221209_210%2F1670581753229Ucfv3_JPEG%2FKakaoTalk_20221209_192521648_01.jpg,37.8659755,127.7521372,,,강원특별자치도 춘천시 석사동 742-18,2018-05-31,1,102.76,2022-02-07 14:56:00,강원특별자치도,춘천시,석사동,742-18
8896,단골손님춘천점,술집,기타,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221213_61%2F1670942453334YCvKU_JPEG%2F1669112212558.jpg,37.866801,127.7533067,,,강원특별자치도 춘천시 석사동 735-3,2001-04-30,1,92.28,2022-10-17 10:38:46,강원특별자치도,춘천시,석사동,735-3
11188,불난닭발앤강정,술집,호프/통닭,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230105_99%2F1672901489929XN7g8_JPEG%2F%25BA%25D2%25B3%25AD%25BB%25F3%25C8%25A3.jpg,37.8741028,127.7423993,,,강원특별자치도 춘천시 효자동 618-13,2019-05-15,1,36.12,2022-11-29 14:05:07,강원특별자치도,춘천시,효자동,618-13
9442,인생건어물(석사점),술집,정종/대포집/소주방,중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230119_300%2F1674066474841wnaBT_JPEG%2F6ECF5D91-6568-4C82-B280-97D106D6AA0F.jpeg,37.866059,127.7522339,,,강원특별자치도 춘천시 석사동 742-1 (1층),1998-07-18,1,100.53,2023-01-16 10:46:26,강원특별자치도,춘천시,석사동,742-1 (1층)
8195,베이스먼트(Basement),술집,경양식,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230123_2%2F1674407439634jgSjq_JPEG%2F1A312495-4F2D-4565-AA7C-EEE1542BD9B1.jpeg,37.8670534,127.7526731,,,강원특별자치도 춘천시 석사동 736-20,2011-01-27,1,76.85,2021-10-25 17:08:55,강원특별자치도,춘천시,석사동,736-20
10346,먹새통,술집,식육(숯불구이),양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230126_4%2F1674742879002nWhYQ_JPEG%2F1674742855864.jpg,37.8491459,127.7499761,,,강원특별자치도 춘천시 석사동 917-5,2019-11-06,1,133,2023-01-20 13:54:32,강원특별자치도,춘천시,석사동,917-5
10333,프리에어스페이스(Free Air Space),술집,기타,회,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230216_236%2F1676522289319ISmPO_JPEG%2FKakaoTalk_20230216_133634680.jpg,37.8728395,127.7448309,,,강원특별자치도 춘천시 효자동 632-1,2022-06-10,1,73,2022-07-11 18:01:48,강원특별자치도,춘천시,효자동,632-1
10158,공식술상,술집,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_235%2F1678444912561L22p4_JPEG%2FB2C1929C-B158-413F-9EE4-9A37EC158FCD.jpeg,37.87342,127.7439824,,,강원특별자치도 춘천시 효자동 628-14,2023-03-09,1,138.33,2023-08-31 17:08:39,강원특별자치도,춘천시,효자동,628-14
7676,청파동강대점,술집,호프/통닭,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_265%2F1680594895311FDpym_JPEG%2F1680594848960.jpg,37.8734188,127.7444241,,,강원특별자치도 춘천시 효자동 629-15,2007-03-12,1,68.95,2023-04-03 14:39:11,강원특별자치도,춘천시,효자동,629-15
8971,월담강원대점,술집,정종/대포집/소주방,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230622_66%2F1687425736197eSizd_JPEG%2F%25BD%25C3%25B0%25F8%25BF%25CF%25B7%25E1_%25286%2529.jpg,37.8732397,127.7443077,,,강원특별자치도 춘천시 효자동 628-16,2000-08-18,1,118.7,2022-10-12 13:19:22,강원특별자치도,춘천시,효자동,628-16
9570,월담,술집,호프/통닭,찜/탕/찌개,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230622_66%2F1687425736197eSizd_JPEG%2F%25BD%25C3%25B0%25F8%25BF%25CF%25B7%25E1_%25286%2529.jpg,37.8663917,127.7526041,,,강원특별자치도 춘천시 석사동 735-14 (1층),2004-09-20,1,84.22,2021-11-17 16:57:28,강원특별자치도,춘천시,석사동,735-14 (1층)
11738,밤하늘포차,술집,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230713_268%2F1689237347899OSlY8_JPEG%2F20230629_154735.jpg,37.8554612,127.7463445,,,강원특별자치도 춘천시 석사동 818-14,2022-04-18,1,67.5,2023-06-26 16:52:37,강원특별자치도,춘천시,석사동,818-14
8282,막리단길춘천애막골점,술집,정종/대포집/소주방,국수,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230714_268%2F1689313769459eweql_JPEG%2F1.jpg,37.8672165,127.752865,,,강원특별자치도 춘천시 석사동 736-1 (1층),2010-06-16,1,99.27,2023-07-04 11:44:47,강원특별자치도,춘천시,석사동,736-1 (1층)
9327,예술관,술집,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230726_168%2F16903244709802Ujqe_JPEG%2FScreenshot_20230726-073323_Gallery.jpg,37.8665484,127.7530234,,,강원특별자치도 춘천시 석사동 735-6,2001-10-25,1,76,2023-06-07 10:45:34,강원특별자치도,춘천시,석사동,735-6
