기존 열 (구분/순서),번호,사업장명,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,업태구분명,(공공데이터상 분류),인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
,10994,월미당강원대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221226_219%2F1672051762488IoKCB_JPEG%2F1672012295070.jpg,37.8734735,127.7434604,,,강원특별자치도 춘천시 효자동 626-13,국수,정종/대포집/소주방,2021-04-09,1,92.41,2022-12-02 13:40:03,강원특별자치도,춘천시,효자동,626-13
,11837,준독라운지,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221229_77%2F16723026512506BdzM_JPEG%2FE61009D0-97C6-49B0-B2D2-3E86E36D257C.jpeg,37.8759261,127.7365156,,,강원특별자치도 춘천시 효자동 653-11,기타,기타,2021-10-21,1,13.76,2022-01-20 17:27:46,강원특별자치도,춘천시,효자동,653-11
,9536,마타네식당,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221230_33%2F1672387724912fEbvk_JPEG%2F5E3825AA-9EBB-46A9-91D3-409F15E84F87.jpeg,37.8731683,127.7450293,,,"강원특별자치도 춘천시 효자동 631-2 (지하1층,3동)",양식,분식,2009-02-23,1,65.88,2022-11-24 13:45:26,강원특별자치도,춘천시,효자동,"631-2 (지하1층,3동)"
,11440,손차이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230102_33%2F1672651426337hkAtj_JPEG%2F%25BC%25D5%25C2%25F7%25C0%25CC.jpg,37.8515684,127.7442226,,,강원특별자치도 춘천시 석사동 880-3,기타,중국식,2020-03-16,1,83.44,2021-04-20 10:34:54,강원특별자치도,춘천시,석사동,880-3
,11188,불난닭발앤강정,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230105_99%2F1672901489929XN7g8_JPEG%2F%25BA%25D2%25B3%25AD%25BB%25F3%25C8%25A3.jpg,37.8741028,127.7423993,,,강원특별자치도 춘천시 효자동 618-13,양식,호프/통닭,2019-05-15,1,36.12,2022-11-29 14:05:07,강원특별자치도,춘천시,효자동,618-13
,8428,태평소스무숲점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230112_185%2F1673503223728LIHYN_JPEG%2F1673503209059.jpg,37.8496778,127.7492126,,,강원특별자치도 춘천시 석사동 904-3 (1층),고기/구이,식육(숯불구이),2005-12-01,1,256.85,2023-04-26 10:35:47,강원특별자치도,춘천시,석사동,904-3 (1층)
,8060,재왕무한리필양꼬치훠궈,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_117%2F1673548813815e1so9_JPEG%2F20230113_033055.jpg,37.8674081,127.7532845,,,강원특별자치도 춘천시 석사동 728-5,치킨,한식,1997-08-25,1,158.41,2022-12-07 9:18:39,강원특별자치도,춘천시,석사동,728-5
,7656,석수한우,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_173%2F1673598282866VwPV0_JPEG%2F1670646945278.jpg,37.850167,127.7498029,,,강원특별자치도 춘천시 석사동 909-9,고기/구이,호프/통닭,2007-01-31,1,115.05,2021-10-19 13:35:43,강원특별자치도,춘천시,석사동,909-9
,8818,너와집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230114_25%2F1673655016451JoF1O_JPEG%2F20220119_212056.jpg,37.8751731,127.7395819,,,강원특별자치도 춘천시 효자동 612-4,양식,호프/통닭,2000-01-24,1,37.4,2022-01-21 17:47:57,강원특별자치도,춘천시,효자동,612-4
,10481,르포렘,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230119_276%2F16741275655791ifUo_JPEG%2FKakaoTalk_20230117_191947952_02.jpg,37.8532361,127.7465139,,,강원특별자치도 춘천시 석사동 840-10,기타,경양식,2022-09-19,1,103,2022-10-07 10:05:19,강원특별자치도,춘천시,석사동,840-10
,9442,인생건어물(석사점),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230119_300%2F1674066474841wnaBT_JPEG%2F6ECF5D91-6568-4C82-B280-97D106D6AA0F.jpeg,37.866059,127.7522339,,,강원특별자치도 춘천시 석사동 742-1 (1층),중식,정종/대포집/소주방,1998-07-18,1,100.53,2023-01-16 10:46:26,강원특별자치도,춘천시,석사동,742-1 (1층)
,12314,쿼드강원대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230121_102%2F1674287106672P32rM_JPEG%2FKakaoTalk_20230121_160653161.jpg,37.8756784,127.738933,,,강원특별자치도 춘천시 효자동 607-14,기타,기타,2019-08-26,1,134.46,2021-12-18 17:45:19,강원특별자치도,춘천시,효자동,607-14
,8195,베이스먼트(Basement),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230123_2%2F1674407439634jgSjq_JPEG%2F1A312495-4F2D-4565-AA7C-EEE1542BD9B1.jpeg,37.8670534,127.7526731,,,강원특별자치도 춘천시 석사동 736-20,양식,경양식,2011-01-27,1,76.85,2021-10-25 17:08:55,강원특별자치도,춘천시,석사동,736-20
,10346,먹새통,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230126_4%2F1674742879002nWhYQ_JPEG%2F1674742855864.jpg,37.8491459,127.7499761,,,강원특별자치도 춘천시 석사동 917-5,양식,식육(숯불구이),2019-11-06,1,133,2023-01-20 13:54:32,강원특별자치도,춘천시,석사동,917-5
,10987,카페마르,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230127_21%2F1674802567528L9eUX_JPEG%2F521CE529-D6F4-4299-9620-2D6EE9474217.jpeg,37.8697615,127.7258192,,,강원특별자치도 춘천시 효자동 683-8,기타,기타,2020-02-18,1,77.5,2020-02-18 17:26:21,강원특별자치도,춘천시,효자동,683-8
,8328,뽁밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230131_254%2F16751517411672DGaf_JPEG%2FEE2068E0-84F3-4E81-B084-CB81F93C7401.jpeg,37.859064,127.7413216,,,강원특별자치도 춘천시 석사동 651-12,양식,기타,2010-04-23,1,29,2023-01-16 14:53:18,강원특별자치도,춘천시,석사동,651-12
,7937,또보기목장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230201_258%2F1675257730103cxld0_JPEG%2FScreenshot_20230201_222014_Instagram.jpg,37.8544448,127.7465814,,,강원특별자치도 춘천시 석사동 830-3 (1층),고기/구이,식육(숯불구이),2012-04-09,1,65.56,2021-04-11 22:45:07,강원특별자치도,춘천시,석사동,830-3 (1층)
,7948,마라홀릭마라탕퇴계석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230207_78%2F1675755472177opkvg_JPEG%2FKakaoTalk_20210329_162456511.jpg,37.8512715,127.7440932,,,강원특별자치도 춘천시 석사동 880-4 (프라임타워112호),분식,기타,2006-12-18,1,105.3,2022-12-30 10:40:02,강원특별자치도,춘천시,석사동,880-4 (프라임타워 112호)
,12154,용천옛날통닭석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230211_286%2F1676104867333Dfo3N_JPEG%2F69E4A683-75B2-4D1B-B4F4-794F6ACA6EEF.jpeg,37.8559942,127.7489566,,,강원특별자치도 춘천시 석사동 291-10 1층,기타,호프/통닭,2015-12-14,1,48.36,2022-12-22 19:49:14,강원특별자치도,춘천시,석사동,291-10 1층
,10369,낙원갈비집춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_60%2F1676351554165La7Da_PNG%2F333.,37.8573073,127.7390871,,,강원특별자치도 춘천시 석사동 799-1,고기/구이,기타,2023-02-08,1,148.9,2023-10-31 14:10:50,강원특별자치도,춘천시,석사동,799-1
,10142,하루카와,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_28%2F1676396505853aCLwC_JPEG%2FKakaoTalk_20230215_024036427.jpg,37.8671482,127.755167,,,강원특별자치도 춘천시 석사동 726-4,기타,기타,2023-01-13,1,105.8,2023-01-13 10:02:44,강원특별자치도,춘천시,석사동,726-4
,10333,프리에어스페이스(Free Air Space),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230216_236%2F1676522289319ISmPO_JPEG%2FKakaoTalk_20230216_133634680.jpg,37.8728395,127.7448309,,,강원특별자치도 춘천시 효자동 632-1,회,기타,2022-06-10,1,73,2022-07-11 18:01:48,강원특별자치도,춘천시,효자동,632-1
,10120,고기극찬춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230217_184%2F1676623286172Q50YQ_JPEG%2F1676446417963.jpg,37.8658991,127.7324429,,,강원특별자치도 춘천시 효자동 711-20,중식,식육(숯불구이),2022-10-11,1,79.2,2022-10-19 14:20:54,강원특별자치도,춘천시,효자동,711-20
,12072,쉐프박스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230218_119%2F1676699546510qIGHX_JPEG%2F20230203_162146.jpg,37.8480326,127.7503157,,,강원특별자치도 춘천시 석사동 946-5,기타,식육(숯불구이),2021-06-01,1,129.99,2022-01-20 11:14:54,강원특별자치도,춘천시,석사동,946-5
,12239,산애그린,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230221_123%2F1676950436172zBVQ2_JPEG%2F70823B28-22CC-4944-A87E-5C2E1EC938E3.jpeg,37.8522472,127.7515088,,,강원특별자치도 춘천시 석사동 116-3,기타,식육(숯불구이),2016-11-25,1,194.1,2020-12-07 17:15:53,강원특별자치도,춘천시,석사동,116-3
,10888,배부리,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230224_188%2F1677170349478dSiug_JPEG%2FC883BBCB-3C66-48C7-BC69-EC38121186D3.jpeg,37.8700875,127.7253498,,,강원특별자치도 춘천시 효자동 683-17,기타,한식,2021-09-27,1,166.96,2022-01-20 17:22:20,강원특별자치도,춘천시,효자동,683-17
,9897,미소네,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230305_8%2F16779891942113yNpO_JPEG%2F20230224_202144.jpg,37.8705461,127.7256128,,,강원특별자치도 춘천시 효자동 684-11,기타,정종/대포집/소주방,2004-01-02,1,40.41,2019-11-25 15:37:34,강원특별자치도,춘천시,효자동,684-11
,10305,라사천,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230306_51%2F1678063328771FHaRj_PNG%2F20230215_115728.png,37.873077,127.733699,,,강원특별자치도 춘천시 효자동 661-16,기타,중국식,2023-02-07,1,55.86,2023-02-07 15:22:09,강원특별자치도,춘천시,효자동,661-16
,8785,오성급정육식당,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230307_287%2F1678149955983UKCwO_JPEG%2F%25BF%25DC%25BA%25CE.jpg,37.8734999,127.7442458,,,강원특별자치도 춘천시 효자동 629-18 (1층),고기/구이,호프/통닭,1995-09-25,1,67.47,2023-03-03 11:41:46,강원특별자치도,춘천시,효자동,629-18 (1층)
,10158,공식술상,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_235%2F1678444912561L22p4_JPEG%2FB2C1929C-B158-413F-9EE4-9A37EC158FCD.jpeg,37.87342,127.7439824,,,강원특별자치도 춘천시 효자동 628-14,기타,기타,2023-03-09,1,138.33,2023-08-31 17:08:39,강원특별자치도,춘천시,효자동,628-14
,9213,구르메,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_296%2F1678437558380zcRHL_JPEG%2F20230309_173803.jpg,37.8671979,127.7521813,,,강원특별자치도 춘천시 석사동 737-18,족발/보쌈,호프/통닭,1999-10-19,1,32.93,2022-01-20 17:35:19,강원특별자치도,춘천시,석사동,737-18
,10877,착한마약규토스트,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230313_11%2F167867250248641fsr_JPEG%2FKakaoTalk_20230313_103355852_03.jpg,37.8745015,127.7426887,,,강원특별자치도 춘천시 효자동 619-13,양식,분식,2019-06-12,1,47.65,2023-03-03 9:41:15,강원특별자치도,춘천시,효자동,619-13
,9254,중화루,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230316_111%2F1678943102473TjrdG_JPEG%2F20230217_195143.jpg,37.8755534,127.7357903,,,강원특별자치도 춘천시 효자동 652,양식,중국식,1968-06-10,1,338.24,2021-04-12 10:18:51,강원특별자치도,춘천시,효자동,652
,9869,효자동설렁탕효자점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230317_83%2F1679043533249YoaWz_JPEG%2FIMG_6593.jpg,37.8663974,127.73304,,,강원특별자치도 춘천시 효자동 709-13,양식,한식,2014-02-13,1,41.9,2023-03-14 15:55:44,강원특별자치도,춘천시,효자동,709-13
,7650,잭밀러,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_238%2F1679322804313IpPO0_JPEG%2F20230228_211319.jpg,37.8489698,127.7497224,,,강원특별자치도 춘천시 석사동 940-1 (1층),기타,경양식,2010-04-02,1,115.92,2017-11-28 15:14:26,강원특별자치도,춘천시,석사동,940-1 (1층)
,12071,돈카춘춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230320_267%2F1679284870092MJa0y_JPEG%2F1_%25B8%25DE%25C0%25CE.jpg,37.8763605,127.7368382,,,강원특별자치도 춘천시 효자동 643-9,기타,분식,2021-06-01,1,31.59,2023-02-14 13:48:26,강원특별자치도,춘천시,효자동,643-9
,11034,아재불닭발,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230321_197%2F1679364116981B6rO5_PNG%2FDB59920C-8ED9-4FA3-A1D4-A826263DA448.png,37.8736122,127.7431244,,,강원특별자치도 춘천시 효자동 626-7,기타,정종/대포집/소주방,2020-04-27,1,54,2023-03-02 16:10:58,강원특별자치도,춘천시,효자동,626-7
,7605,김밥나라애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_129%2F1679450989073l25lW_JPEG%2F20230304_121823.jpg,37.8681843,127.7536906,,,강원특별자치도 춘천시 석사동 727-5 진흥@상가106호,기타,분식,2012-07-12,1,23.02,2022-01-19 13:18:06,강원특별자치도,춘천시,석사동,727-5 진흥@상가106호
,8577,해미연풍우가,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_60%2F1679441252253m1Qb4_JPEG%2FDSC04372.,37.852202,127.7439549,,,강원특별자치도 춘천시 석사동 878-3,기타,일식,2007-09-07,1,245.2,2022-11-10 14:13:46,강원특별자치도,춘천시,석사동,878-3
,8635,착한짜장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_145%2F1680057164197xUlFL_JPEG%2F20230317_115234.jpg,37.8669817,127.7557102,,,강원특별자치도 춘천시 석사동 725-9 (1층),중식,정종/대포집/소주방,2008-06-12,1,105.22,2023-08-02 13:58:31,강원특별자치도,춘천시,석사동,725-9 (1층)
,9558,진능이한방오리,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_39%2F1680092465297xQxYv_JPEG%2F20230327_124441.jpg,37.8484871,127.7518686,,,강원특별자치도 춘천시 석사동 928-2,기타,한식,2013-09-17,1,114.69,2023-03-17 16:42:45,강원특별자치도,춘천시,석사동,928-2
,10154,옥이네콩탕,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230331_128%2F16802384812626qy2X_JPEG%2F20230331_135233.jpg,37.8658112,127.7318817,,,강원특별자치도 춘천시 효자동 711-11,기타,한식,2023-03-07,1,67.44,2023-03-14 17:41:20,강원특별자치도,춘천시,효자동,711-11
,11159,오브 유러피안 에스프레소 바(AUBE),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230402_102%2F1680408145918WTGRL_JPEG%2F66BA3799-6736-4F19-A3A4-C01B2EDABC44.jpeg,37.8633013,127.7495602,,,강원특별자치도 춘천시 석사동 766-8,기타,기타,2022-04-08,1,121.08,2022-04-15 9:34:17,강원특별자치도,춘천시,석사동,766-8
,10307,참한고깃집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230402_216%2F1680409445861DnVEh_JPEG%2F20230402_130951.jpg,37.8574807,127.7441308,,,강원특별자치도 춘천시 석사동 662-4,기타,식육(숯불구이),2023-02-07,1,46.88,2023-03-31 17:24:26,강원특별자치도,춘천시,석사동,662-4
,11731,다복향마라탕,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230403_12%2F1680509265143AqxyB_PNG%2F3A6791F7-0C61-420B-8D12-5FE2F5EC9B2E.png,37.8726398,127.7455395,,,강원특별자치도 춘천시 효자동 632-27,기타,중국식,2022-04-11,1,80,2023-07-18 13:49:35,강원특별자치도,춘천시,효자동,632-27
,7676,청파동강대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_265%2F1680594895311FDpym_JPEG%2F1680594848960.jpg,37.8734188,127.7444241,,,강원특별자치도 춘천시 효자동 629-15,기타,호프/통닭,2007-03-12,1,68.95,2023-04-03 14:39:11,강원특별자치도,춘천시,효자동,629-15
,10688,홍게대게직판장,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230405_17%2F1680680582773dBw7e_PNG%2F1675934294678_LCWBRBGHFJDEDAHGAFDDFCBGIF.png,37.8648746,127.7361043,,,강원특별자치도 춘천시 효자동 320-10,기타,기타,2023-03-29,1,45.26,2023-04-19 9:11:21,강원특별자치도,춘천시,효자동,320-10
,11340,팔팔뚝배기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_161%2F1680718842589cgSVj_JPEG%2FScreenshot_20230406_031454_Samsung_Internet.jpg,37.8567677,127.7481828,,,강원특별자치도 춘천시 석사동 313-13,기타,분식,2017-10-11,1,61.77,2023-03-08 9:42:17,강원특별자치도,춘천시,석사동,313-13
,8164,소란,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_89%2F1680775963145hBIWn_JPEG%2FIMG_4044.jpg,37.8745015,127.7426887,,,강원특별자치도 춘천시 효자동 619-13,고기/구이,한식,2002-02-07,1,29.45,2020-10-26 15:52:39,강원특별자치도,춘천시,효자동,619-13
,10156,케이크베이크(cake bake),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230412_264%2F1681290349568mjGNJ_JPEG%2F5823482B-7782-4834-AB9C-A011C626A069.jpeg,37.878113,127.7395066,,,강원특별자치도 춘천시 효자동 748-13,기타,기타,2023-03-08,1,38,2023-03-31 10:34:40,강원특별자치도,춘천시,효자동,748-13
,10382,회사랑,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230415_129%2F1681552745540zDW6G_JPEG%2F20230411_204034.jpg,37.8486864,127.7496812,,,강원특별자치도 춘천시 석사동 940-5,회,일식,2023-03-28,1,113.53,2023-04-06 17:47:15,강원특별자치도,춘천시,석사동,940-5
,12220,참조은보리밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230415_195%2F1681489249857FWnRC_JPEG%2F20230414_193859.jpg,37.8721906,127.7352244,,,강원특별자치도 춘천시 효자동 150-14,기타,한식,2017-03-16,1,74.24,2020-05-11 11:02:43,강원특별자치도,춘천시,효자동,150-14
,10681,광어야참치마,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230416_162%2F1681625919979l4bNK_JPEG%2F20230408_210243.jpg,37.8760896,127.7353156,,,강원특별자치도 춘천시 효자동 654-3,회,횟집,2023-03-30,1,94.36,2023-03-30 15:23:19,강원특별자치도,춘천시,효자동,654-3
,10208,일품두부자박이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230418_41%2F1681810503095lq6Qh_JPEG%2F20230418_173737.jpg,37.8533758,127.7470553,,,강원특별자치도 춘천시 석사동 838-4,백반,기타,2023-03-10,1,125.48,2023-03-17 16:34:11,강원특별자치도,춘천시,석사동,838-4
,10218,효자골,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_86%2F1681913679379ByARB_JPEG%2F%25C8%25BF%25C0%25DA%25B0%25F1_%25B7%25CE%25B0%25ED_%25C8%25F2_%25B9%25D9%25C5%25C1.jpg,37.8710145,127.7241666,,,강원특별자치도 춘천시 효자동 681-13,고기/구이,기타,2023-04-13,1,162.57,2023-04-28 8:56:07,강원특별자치도,춘천시,효자동,681-13
,10280,쌩김치찜,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_90%2F1681910387622kXiq0_JPEG%2F1633835240328-3.jpg,37.8744079,127.7455336,,,강원특별자치도 춘천시 효자동 17-9,양식,기타,2023-04-14,1,161.22,2023-04-18 9:34:40,강원특별자치도,춘천시,효자동,17-9
,8317,육회야문연어춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230424_245%2F16823125901822yguY_JPEG%2F%25C0%25B0%25C8%25B8%25BE%25DF%25B9%25AE%25BF%25AC%25BE%25EE-%25C0%25D4%25C1%25A1%25BF%25EB.jpg,37.874279,127.7415596,,,강원특별자치도 춘천시 효자동 618-4,기타,통닭(치킨),2010-03-23,1,33.48,2023-06-26 11:45:02,강원특별자치도,춘천시,효자동,618-4
,10732,육칠이 춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230425_55%2F16823820849514zOKV_JPEG%2F20230420_140241.jpg,37.874429,127.7403849,,,강원특별자치도 춘천시 효자동 616-8,고기/구이,기타,2023-04-03,1,31.24,2023-04-05 11:14:35,강원특별자치도,춘천시,효자동,616-8
,7833,원조퇴골집오리숯불구이서면본점막내아들,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230428_222%2F168265677802081yqx_JPEG%2FKakaoTalk_20230428_131905235.jpg,37.8499285,127.7495738,,,강원특별자치도 춘천시 석사동 909-7,고기/구이,식육(숯불구이),2005-10-27,1,124.74,2022-12-06 13:15:24,강원특별자치도,춘천시,석사동,909-7
,10439,꺄호(carreau),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230501_1%2F1682943683050C5kdl_JPEG%2Fzjvl.jpg,37.8638526,127.7491657,,,강원특별자치도 춘천시 석사동 767-1,기타,기타,2023-04-26,1,37.4,2023-04-26 17:33:18,강원특별자치도,춘천시,석사동,767-1
,11632,알린(AHLIN),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230501_7%2F1682907915203WWOaT_JPEG%2FIMG_8508.jpeg,37.8577148,127.7442044,,,강원특별자치도 춘천시 석사동 667-8,기타,기타,2021-04-23,1,41.4,2022-01-20 10:58:10,강원특별자치도,춘천시,석사동,667-8
,10734,먹보정식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230503_212%2F1683117666965tEnE3_JPEG%2F6FCC28BE-1614-4303-AA7C-751A66E27142.jpeg,37.8619906,127.7464811,,,강원특별자치도 춘천시 석사동 774-2,고기/구이,한식,2023-04-06,1,53.55,2023-04-17 9:20:08,강원특별자치도,춘천시,석사동,774-2
,10219,자매칼국수,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230505_208%2F1683271464413I5qtK_JPEG%2F20230429_141747.jpg,37.8719886,127.7355399,,,강원특별자치도 춘천시 효자동 154-22,국수,기타,2023-04-13,1,72.9,2023-04-26 9:42:41,강원특별자치도,춘천시,효자동,154-22
,9032,태양통닭,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230516_27%2F16842240746665l0tF_JPEG%2F20230516_163416.jpg,37.872645,127.7340733,,,강원특별자치도 춘천시 효자동 147-20 (2동1층),치킨,호프/통닭,1991-11-27,1,57.4,2022-01-19 11:30:21,강원특별자치도,춘천시,효자동,147-20 (2동1층)
,10496,시즌즈(SEASONS),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230517_187%2F1684318718028j750U_JPEG%2FIMG_8335.jpeg,37.8779686,127.7375969,,,강원특별자치도 춘천시 효자동 744,양식,기타,2023-05-04,1,26.01,2023-05-04 15:04:41,강원특별자치도,춘천시,효자동,744
